Material	UM	EAN/UPC	Ct	M
1139858	EA	5310000000258	ZE	X
1139859	EA	5310000000241	ZE	X
1139860	EA	3086123477575	ZE	X
1139861	EA	3086123461673	ZE	X
1139862	EA	3086123461697	ZE	X
1139863	EA	3086123461642	ZE	X
1139864	EA	3086126100548	ZE	X
1139865	EA	3086123359710	ZE	X
1107366	EA	6291109621294	FV	X
1139868	EA	8856976000146	ZE	X
1139869	EA	8856976000016	ZE	X
1139870	EA	3270220060963	ZE	X
1139871	EA	3086123461680	ZE	X
1139872	EA	76308926748	ZE	X
1139873	EA	4054596183414	ZE	X
1107397	EA	6291109620587	FV	X
1139875	EA	4006381488020	ZE	X
1139876	EA	4006381503655	ZE	X
1139877	EA	4006381367233	ZE	X
1139878	EA	4006381342070	ZE	X
1139879	EA	4006381438650	ZE	X
1139880	EA	4006381131834	ZE	X
1139881	EA	4006381492881	ZE	X
1139882	EA	3086123390690	ZE	X
1139883	EA	4006381484046	ZE	X
1139884	EA	3086123272064	ZE	X
1139885	EA	3086126604626	ZE	X
1139886	EA	4012700998361	ZE	X
1139887	EA	5035048072578	ZE	X
1139888	EA	5011402306060	ZE	X
1139889	EA	5011402306558	ZE	X
1139890	EA	5011402302925	ZE	X
1139891	EA	5011402302604	ZE	X
1139892	EA	5011402330560	ZE	X
1139893	EA	6948783106844	ZE	X
1139894	EA	6950437809193	ZE	X
1139895	EA	6950437808721	ZE	X
1139896	EA	6950437808103	ZE	X
1139897	EA	6950437805850	ZE	X
1139898	EA	6975413177820	ZE	X
1139899	EA	6975413177806	ZE	X
1139900	EA	6975413177790	ZE	X
1139901	EA	6975413177783	ZE	X
1139902	EA	6975413235476	ZE	X
1139903	EA	6975413261550	ZE	X
1139904	EA	6975413316748	ZE	X
1139905	EA	6975413322350	ZE	X
1139906	EA	6975413330126	ZE	X
1139907	EA	6975413330119	ZE	X
1139908	EA	4646000004882	ZE	X
1139909	EA	4646000004837	ZE	X
1139910	EA	4646000004790	ZE	X
1139911	EA	4646000004776	ZE	X
1139912	EA	4646000004714	ZE	X
1139913	EA	6991200493386	ZE	X
1139914	EA	6991200494734	ZE	X
1139915	EA	6991202180987	ZE	X
1139916	EA	6991201329783	ZE	X
1139917	EA	6991208646180	ZE	X
1139918	EA	6991207442493	ZE	X
1139919	EA	6991207442318	ZE	X
1139920	EA	6991202911260	ZE	X
1139921	EA	6991206437209	ZE	X
1139922	EA	6991203895521	ZE	X
1139923	EA	6991200478772	ZE	X
1139924	EA	6991207264194	ZE	X
1139925	EA	6991203424547	ZE	X
1139926	EA	6991201825698	ZE	X
1139927	EA	6991200370687	ZE	X
1139928	EA	4646000001591	ZE	X
1139929	EA	4646000001874	ZE	X
1139930	EA	4646000001850	ZE	X
1139931	EA	4646000001805	ZE	X
1139932	EA	4646000001386	ZE	X
1139933	EA	4646000000303	ZE	X
1139934	EA	4646000000907	ZE	X
1139935	EA	4646000000686	ZE	X
1139936	EA	4646000000297	ZE	X
1139937	EA	4646000000549	ZE	X
1139938	EA	4646000000631	ZE	X
1139939	EA	4646000000396	ZE	X
1139940	EA	4646000001140	ZE	X
1139941	EA	6947045656165	ZE	X
1139942	EA	8907618036396	ZE	X
1139943	EA	8907618256640	ZE	X
1139944	EA	8907618195499	ZE	X
1139945	EA	8907618195505	ZE	X
1139946	EA	8907618109717	ZE	X
1139947	EA	8907618323939	ZE	X
1139948	EA	8907618108512	ZE	X
1139949	EA	8907618101957	ZE	X
1139950	EA	8907618109700	ZE	X
1139951	EA	8907618108529	ZE	X
1139952	EA	8907618322864	ZE	X
1139953	EA	8907618322871	ZE	X
1139954	EA	8907618322857	ZE	X
1139955	EA	8907618323106	ZE	X
1139956	EA	8907618327876	ZE	X
1139957	EA	5400566200497	ZE	X
1139958	EA	5014991398492	ZE	X
1139959	EA	300157097985	ZE	X
1139960	EA	6941089807408	ZE	X
1139961	EA	8907618048023	ZE	X
1139962	EA	8907618120460	ZE	X
1139963	EA	8907618119082	ZE	X
1139964	EA	8907618239155	ZE	X
1139965	EA	8907618039618	ZE	X
1139966	EA	8907618039625	ZE	X
1139967	EA	6949947300139	ZE	X
1139968	EA	2000000003177	ZE	X
1139969	EA	5400566200374	ZE	X
1139970	EA	5400566200312	ZE	X
1139971	EA	76501376180	ZE	X
1139972	EA	76501376128	ZE	X
1139973	EA	76501377255	ZE	X
1139974	EA	5400566136970	ZE	X
1139975	EA	3138522089917	ZE	X
1139976	EA	5400566200183	ZE	X
1139977	EA	5400566200206	ZE	X
1139978	EA	6280502000072	ZE	X
1139979	EA	6940249700092	ZE	X
1139980	EA	6970625544101	ZE	X
1139981	EA	6972983861388	ZE	X
1139982	EA	6972983866253	ZE	X
1139983	EA	6972983863559	ZE	X
1139984	EA	6972983863436	ZE	X
1139985	EA	6970625540134	ZE	X
1139986	EA	6970625541544	ZE	X
1139987	EA	6972983890050	ZE	X
1139988	EA	5902315532946	ZE	X
1139989	EA	6921578302034	ZE	X
1139990	EA	6921578300573	ZE	X
1139991	EA	6291109040224	ZE	X
1139992	EA	6973965930436	ZE	X
1139993	EA	6973965930474	ZE	X
1139994	EA	6973965938012	ZE	X
1139995	EA	6973965935998	ZE	X
1139996	EA	8697455310666	ZE	X
1139997	EA	8697455310659	ZE	X
1139998	EA	8697455311373	ZE	X
1139999	EA	8697455310895	ZE	X
1140000	EA	8697455311304	ZE	X
1140001	EA	8697455310680	ZE	X
1140002	EA	8697455310673	ZE	X
1140003	EA	8697455311113	ZE	X
1140004	EA	8697455311014	ZE	X
1140005	EA	8697455311021	ZE	X
1140006	EA	8697455312080	ZE	X
1140007	EA	8697455312318	ZE	X
1140008	EA	8697455312196	ZE	X
1140009	EA	8697455311052	ZE	X
1140010	EA	8693699500016	ZE	X
1140011	EA	8693699480028	ZE	X
1140012	EA	2587643125553	ZE	X
1140013	EA	5902315538900	ZE	X
1140014	EA	5906074154456	ZE	X
1140015	EA	6970076581304	ZE	X
1140016	EA	8989458712333	ZE	X
1140017	EA	8697455312592	ZE	X
1140018	EA	6923568974771	ZE	X
1140019	EA	6923568977895	ZE	X
1140020	EA	5013879266007	ZE	X
1140021	EA	7787189050899	ZE	X
1140022	EA	1436611425366	ZE	X
1140023	EA	5907718920932	ZE	X
8015587	EA	2000011497859	ZE	X
8015588	EA	2000011497835	ZE	X
8015589	EA	2000011497828	ZE	X
8015590	EA	2000011497705	ZE	X
8015591	EA	2000011497675	ZE	X
8015592	EA	2000011497668	ZE	X
8015593	EA	2000011497637	ZE	X
8015594	EA	2000011497620	ZE	X
8015595	EA	2000011497606	ZE	X
8015596	EA	2000011497590	ZE	X
8015597	EA	2000011497583	ZE	X
8015598	EA	2000011497521	ZE	X
8015599	EA	2000011497484	ZE	X
8015600	EA	2000011497460	ZE	X
8015601	EA	2000011497453	ZE	X
8015602	EA	2000011497422	ZE	X
8015603	EA	2000011497392	ZE	X
8015604	EA	2000011497378	ZE	X
8015605	EA	2000011497323	ZE	X
8015606	EA	2000011497293	ZE	X
8015607	EA	2000011497200	ZE	X
8015608	EA	2000011497118	ZE	X
8015609	EA	2000011496739	ZE	X
8015610	EA	2000011496500	ZE	X
8015611	EA	2000011496234	ZE	X
8015612	EA	2000011496029	ZE	X
8012727	EA	2424024901286	ZE	X
8012728	EA	2424024901255	ZE	X
8012729	EA	2424024902580	ZE	X
8012730	EA	2424024902573	ZE	X
8012731	EA	2424024902566	ZE	X
8012732	EA	2424024902559	ZE	X
8012733	EA	2424024902542	ZE	X
8012734	EA	2424024902528	ZE	X
8012735	EA	2424024902511	ZE	X
8012736	EA	2424024902504	ZE	X
8012737	EA	2424024902498	ZE	X
8012738	EA	2424024902306	ZE	X
8012739	EA	2424024902290	ZE	X
8012740	EA	2424024902283	ZE	X
8012741	EA	2424024902276	ZE	X
8012742	EA	2424024901644	ZE	X
8012743	EA	2424024901620	ZE	X
8012744	EA	2424024901613	ZE	X
8012745	EA	2424024901026	ZE	X
8012746	EA	2424024901002	ZE	X
8012747	EA	2424024900968	ZE	X
8012748	EA	2424024900951	ZE	X
8012749	EA	2424024900944	ZE	X
8012750	EA	2424024900937	ZE	X
8012751	EA	2424024900920	ZE	X
8012752	EA	2424024900913	ZE	X
8012753	EA	2424024900906	ZE	X
8012754	EA	2424024900883	ZE	X
8012755	EA	2424024900715	ZE	X
8012756	EA	2424024900685	ZE	X
8012757	EA	2424024900647	ZE	X
8012758	EA	2424024900630	ZE	X
8012759	EA	2424024900609	ZE	X
8012760	EA	2424024900586	ZE	X
8012761	EA	2424024900579	ZE	X
8012762	EA	2424024900555	ZE	X
8012763	EA	2424024900548	ZE	X
8012764	EA	2424024900524	ZE	X
8012765	EA	2424024900517	ZE	X
8012766	EA	2424024900500	ZE	X
8012767	EA	2424024900494	ZE	X
8012768	EA	2424024900487	ZE	X
8012769	EA	2424024900470	ZE	X
8012770	EA	2424024900463	ZE	X
8012771	EA	2424024900449	ZE	X
8012772	EA	2424024900432	ZE	X
8012773	EA	2424024900425	ZE	X
8012774	EA	2424024900401	ZE	X
8012775	EA	2424024900395	ZE	X
8012776	EA	2424024900319	ZE	X
8012777	EA	2424024900128	ZE	X
8012778	EA	5000001001841	ZE	X
8012779	EA	5000001001810	ZE	X
8012780	EA	2424024901996	ZE	X
8012781	EA	2424024901989	ZE	X
8012782	EA	2424024901972	ZE	X
8012783	EA	2424024901965	ZE	X
8012784	EA	2424024901958	ZE	X
8012785	EA	2424024901941	ZE	X
8012786	EA	2424024901279	ZE	X
8012787	EA	2424024900678	ZE	X
8012788	EA	2424024900661	ZE	X
8012789	EA	2424024900654	ZE	X
8012790	EA	2800553625	ZE	X
8012791	EA	2424178730105	ZE	X
8012792	EA	2424024900135	ZE	X
8012793	EA	2424024900074	ZE	X
8012794	EA	2800553601	ZE	X
8012795	EA	2424178730103	ZE	X
8012796	EA	6517451050484	ZE	X
8012797	EA	6517451050262	ZE	X
8012798	EA	6517451050231	ZE	X
8012799	EA	2800553618	ZE	X
8012800	EA	2424006000112	ZE	X
8012801	EA	2424006000105	ZE	X
8012802	EA	2424006000099	ZE	X
8012803	EA	2424006000082	ZE	X
8012804	EA	2424006000075	ZE	X
8012805	EA	2424006000068	ZE	X
8012806	EA	2424006000051	ZE	X
8012807	EA	2424006000044	ZE	X
8012808	EA	2424006000037	ZE	X
8012809	EA	2424006000020	ZE	X
8012810	EA	2424006000013	ZE	X
8012811	EA	9999999990052	ZE	X
8012812	EA	9710058585800	ZE	X
8012813	EA	5225207063008	ZE	X
8012814	EA	5225207060908	ZE	X
8012815	EA	5225207060809	ZE	X
8012816	EA	5225207060700	ZE	X
8012817	EA	5225207060601	ZE	X
8012818	EA	5225207060502	ZE	X
8012819	EA	5225207060403	ZE	X
8012820	EA	5225207060304	ZE	X
8012821	EA	5225207060298	ZE	X
8012822	EA	2424178730104	ZE	X
8012823	EA	2424024902139	ZE	X
8012824	EA	2424024901729	ZE	X
8012825	EA	2800553588	ZE	X
8012826	EA	2424178730101	ZE	X
8012827	EA	2424024900371	ZE	X
8012828	EA	2424024900364	ZE	X
8012829	EA	6517451050057	ZE	X
8012830	EA	6517451050156	ZE	X
8012831	EA	2800553595	ZE	X
8012832	EA	2424178730102	ZE	X
8012833	EA	2424024902122	ZE	X
8012834	EA	2424024901927	ZE	X
8012835	EA	2424024901910	ZE	X
8012836	EA	2424024900692	ZE	X
8012837	EA	2424024900036	ZE	X
8012838	EA	2424024902481	ZE	X
8012839	EA	2424024902474	ZE	X
8012840	EA	2424024902429	ZE	X
8012841	EA	2424024901552	ZE	X
8012842	EA	2424024901446	ZE	X
8012843	EA	2424024900623	ZE	X
8012844	EA	2424024900616	ZE	X
8012845	EA	6517451050132	ZE	X
8012846	EA	6517451050187	ZE	X
8012847	EA	6517451050095	ZE	X
8012848	EA	6517451050019	ZE	X
8012849	EA	8002506803	ZE	X
8012850	EA	8002506797	ZE	X
1150408	EA	8719202128857	ZE	X
1150409	EA	8718158719027	ZE	X
1150410	EA	8710671200471	ZE	X
1150415	EA	6513615536783	ZE	X
1150416	EA	7365113356157	ZE	X
1150417	EA	8004030104129	ZE	X
8034446	EA	11382	ZD	X
8012855	EA	1810493	ZE	X
1150423	EA	3168430318359	ZE	X
1150424	EA	6971703724088	ZE	X
1150425	EA	6971703724163	ZE	X
1150426	EA	6971703723623	ZE	X
1150427	EA	7554154149892	ZE	X
1150428	EA	4893846077000	ZE	X
1150429	EA	7554154273528	ZE	X
1150430	EA	8719987104626	ZE	X
8034447	EA	11383	ZD	X
1150432	EA	6290130043419	ZE	X
1150433	EA	2018506602497	ZE	X
1150434	EA	5010795637140	ZE	X
1150435	EA	8719202340198	ZE	X
1150436	EA	5010795636754	ZE	X
1150437	EA	3168430168183	ZE	X
1150438	EA	3168430167971	ZE	X
1150439	EA	6291116228615	ZE	X
1150440	EA	8904146321130	ZE	X
1150441	EA	8718158997463	ZE	X
1150442	EA	8719987105890	ZE	X
1150443	EA	8719202076738	ZE	X
1150444	EA	8719202415544	ZE	X
1150445	EA	4320447811080	ZE	X
1150446	EA	8719202867701	ZE	X
1150447	EA	8711295931994	ZE	X
1150448	EA	8719202913378	ZE	X
1150449	EA	6294007911894	ZE	X
1150450	EA	8719202933468	ZE	X
1150451	EA	3168430095397	ZE	X
1150452	EA	3168430219502	ZE	X
1150453	EA	3168430227279	ZE	X
1150454	EA	8906052396004	ZE	X
1150455	EA	3168430256378	ZE	X
1150456	EA	3168430256354	ZE	X
1150457	EA	8000807048870	ZE	X
1086900	PC	6281102101367	FV	X
1150459	EA	6294007901536	ZE	X
8034448	EA	11384	ZD	X
1140829	EA	6922653905569	FV	X
1150462	EA	196068963514	ZE	X
2017288	EA	65803300344	ZE	X
2017289	EA	5803300333	ZE	X
2017293	EA	5803300319	ZE	X
2017294	EA	5803300326	ZE	X
2017302	EA	5803300296	ZE	X
2017316	EA	580330009	ZE	X
2017331	EA	344092000006	ZE	X
2017332	EA	344093000005	ZE	X
2017333	EA	344094000004	ZE	X
2017334	EA	344095000003	ZE	X
2017335	EA	344089000002	ZE	X
2017336	EA	344090000008	ZE	X
2017337	EA	344106000008	ZE	X
2017338	EA	344103000001	ZE	X
2017339	EA	344104000000	ZE	X
2017340	EA	344091000007	ZE	X
2017341	EA	344105000009	ZE	X
2017342	EA	344102000002	ZE	X
2017343	EA	344098000000	ZE	X
2017344	EA	344099000009	ZE	X
2017345	EA	344100000004	ZE	X
2017346	EA	344101000003	ZE	X
2017348	EA	6291062203094	ZE	X
2017349	EA	6291062204008	ZE	X
2017350	EA	6291062200437	ZE	X
2017351	EA	6291062203926	ZE	X
2017352	EA	6291062203582	ZE	X
2017353	EA	6291062202868	ZE	X
2017354	EA	6291062202769	ZE	X
2017355	EA	6291062202455	ZE	X
2017356	EA	6291062201168	ZE	X
2017357	EA	6291062200444	ZE	X
2017358	EA	6291062201106	ZE	X
2017359	EA	6291062200512	ZE	X
2017360	EA	6291062200024	ZE	X
2017363	EA	6291062205746	ZE	X
2017364	EA	6291062101451	ZE	X
2017365	EA	6291062207269	ZE	X
2017366	EA	6291062205852	ZE	X
2017367	EA	6291062205784	ZE	X
2017368	EA	6291062200017	ZE	X
2017369	EA	6291062200550	ZE	X
2017370	EA	6291062200246	ZE	X
2017371	EA	6291062200048	ZE	X
2017372	EA	6291062100652	ZE	X
2017373	EA	6291062100195	ZE	X
2017374	EA	6291062201649	ZE	X
2017375	EA	6291062200727	ZE	X
2017376	EA	6291062200673	ZE	X
2017377	EA	6291062201076	ZE	X
2017378	EA	6291062200840	ZE	X
2017379	EA	6291062200451	ZE	X
2017380	EA	6291062200253	ZE	X
2017381	EA	6291062102083	ZE	X
2017382	EA	6291062200161	ZE	X
2017396	EA	1000104201903	ZE	X
2017399	EA	1202419420199	ZE	X
2017400	EA	1202410020190	ZE	X
2017403	EA	1202404201949	ZE	X
2017404	EA	1202404201932	ZE	X
2017409	EA	1000104201933	ZE	X
2017410	EA	1000104201931	ZE	X
2017412	EA	1000104201936	ZE	X
2017413	EA	1000104201927	ZE	X
2017414	EA	1000104201926	ZE	X
2017415	EA	1000104201930	ZE	X
2017418	EA	1000104201928	ZE	X
2017419	EA	1000104201929	ZE	X
2017420	EA	3202410323190	ZE	X
2017421	EA	1204410820190	ZE	X
2017422	EA	1202414420194	ZE	X
2017423	EA	1202410520195	ZE	X
2017424	EA	1202410420204	ZE	X
2017426	EA	1000104201944	ZE	X
2017428	EA	1200410420200	ZE	X
2017429	EA	1000104201917	ZE	X
2017431	EA	1000104201932	ZE	X
2017432	EA	1000104201914	ZE	X
2017434	EA	1222410420202	ZE	X
2017435	EA	1202410420211	ZE	X
2017436	EA	1000104201935	ZE	X
2017439	EA	1000104201908	ZE	X
2017441	EA	1000104201943	ZE	X
1150585	EA	6291104923775	ZE	X
1150586	EA	6291104923478	ZE	X
8012856	EA	9315540417432	ZE	X
8012857	EA	9315540417463	ZE	X
8012858	EA	9315540417425	ZE	X
8012859	EA	3509511359579	ZE	X
8012860	EA	9315540417449	ZE	X
8012861	EA	8850207535377	ZE	X
8012862	EA	869991563020	ZE	X
8012863	EA	8699915630208	ZE	X
8012864	EA	8806092119444	ZE	X
8012865	EA	8050147591451	ZE	X
8012866	EA	8050147538531	ZE	X
8012867	EA	8059606965819	ZE	X
8012868	EA	4242003692301	ZE	X
8012869	EA	4242003911709	ZE	X
8012870	EA	4242003924921	ZE	X
8012871	EA	4242003876138	ZE	X
8012872	EA	8850207534752	ZE	X
8012874	EA	8050147043004	ZE	X
8012875	EA	4242003897270	ZE	X
8012876	EA	6291086702979	ZE	X
8012877	EA	9315540417456	ZE	X
8012878	EA	6291086724834	ZE	X
8012879	EA	6291086724810	ZE	X
8012880	EA	6291086724827	ZE	X
8012881	EA	6291086746430	ZE	X
8012882	EA	1848342	ZE	X
8012883	EA	6954903810997	ZE	X
8012884	EA	9315540417470	ZE	X
8012885	EA	6291086746331	ZE	X
8012886	EA	7332543604173	ZE	X
8012887	EA	6294002740116	ZE	X
8012888	EA	3509511358923	ZE	X
8012889	EA	3509511371571	ZE	X
8012890	EA	869991569756	ZE	X
8012891	EA	8050147590072	ZE	X
8012892	EA	6954903812649	ZE	X
8012893	EA	3509511348856	ZE	X
8012894	EA	3509511367758	ZE	X
8012895	EA	3509511320258	ZE	X
8012896	EA	6291086741411	ZE	X
8012897	EA	6291086746393	ZE	X
8012898	EA	6294002740109	ZE	X
8012899	EA	9315540416756	ZE	X
8012900	EA	8050147634509	ZE	X
8012901	EA	8050147593752	ZE	X
8012902	EA	8806094681659	ZE	X
8012903	EA	8806094674477	ZE	X
8012904	EA	8050147592144	ZE	X
8012905	EA	8050147034354	ZE	X
8012906	EA	7332543817092	ZE	X
8012907	EA	4242003863985	ZE	X
8012908	EA	6294008210293	ZE	X
8012909	EA	8806094613438	ZE	X
8012910	EA	8806095220666	ZE	X
8012911	EA	8852070916046	ZE	X
8012912	EA	8050147563007	ZE	X
8012913	EA	3509511317890	ZE	X
8012914	EA	3509511356561	ZE	X
8012915	EA	7332543829323	ZE	X
8012916	EA	7332543829316	ZE	X
8012917	EA	4242003810736	ZE	X
8012918	EA	7332543725274	ZE	X
8012919	EA	1000071818787	ZE	X
8012920	EA	1000071818817	ZE	X
8012921	EA	8050147558898	ZE	X
8012922	EA	8059606963983	ZE	X
8012923	EA	7332543817139	ZE	X
8012924	EA	4242003892251	ZE	X
8012925	EA	6294008209068	ZE	X
8012926	EA	8850207910525	ZE	X
8012927	EA	8050147570098	ZE	X
8012928	EA	6291086739005	ZE	X
8012929	EA	1000071818800	ZE	X
8012930	EA	8050147571080	ZE	X
8012931	EA	8806094976748	ZE	X
1150587	EA	6291106795523	ZE	X
8012932	EA	3509511357230	ZE	X
8012933	EA	8050147640135	ZE	X
8012934	EA	6294002739219	ZE	X
8012935	EA	3509511259183	ZE	X
8012936	EA	6933749509982	ZE	X
8012937	EA	6291086720324	ZE	X
8012938	EA	6294008210309	ZE	X
8012939	EA	8050147652527	ZE	X
8012940	EA	6297001435281	ZE	X
8012941	EA	8806090828843	ZE	X
8012942	EA	8806094910858	ZE	X
8012943	EA	8850207527808	ZE	X
8012944	EA	8050147597200	ZE	X
8012945	EA	8007842750263	ZE	X
8012946	EA	3509511317852	ZE	X
8012947	EA	8003437640308	ZE	X
8012948	EA	4242003756447	ZE	X
8012949	EA	4242003913659	ZE	X
8012950	EA	4242003936269	ZE	X
8012951	EA	8051361905789	ZE	X
8012952	EA	6291086739173	ZE	X
8012953	EA	6933749516669	ZE	X
8012954	EA	7332543598632	ZE	X
8012955	EA	1000071818794	ZE	X
8012956	EA	6294008209075	ZE	X
8012957	EA	762589510025	ZE	X
8012958	EA	8850207495503	ZE	X
8012959	EA	8850207464370	ZE	X
8012960	EA	6294002726240	ZE	X
8012961	EA	4242003892572	ZE	X
8012962	EA	6291086703204	ZE	X
8012963	EA	6291086703341	ZE	X
8012964	EA	6291086720645	ZE	X
8012965	EA	6291086720331	ZE	X
8012966	EA	6291086746416	ZE	X
8012967	EA	6291086746386	ZE	X
8012968	EA	6294008209181	ZE	X
8012969	EA	8806094945195	ZE	X
8012970	EA	8806094945201	ZE	X
8012971	EA	8806092781054	ZE	X
8012972	EA	7057809358	ZE	X
8012973	EA	3509511244134	ZE	X
8012974	EA	7187001062718	ZE	X
8012975	EA	3509511308898	ZE	X
8012976	EA	6291086718826	ZE	X
8012977	EA	6291086734314	ZE	X
8012978	EA	6291086731078	ZE	X
8012979	EA	6291086703235	ZE	X
8012980	EA	7332543476732	ZE	X
8012981	EA	6294008208221	ZE	X
8012982	EA	6939815605671	ZE	X
8012983	EA	8850207509446	ZE	X
8012984	EA	8050147570449	ZE	X
8012985	EA	8050147552353	ZE	X
8012986	EA	6294002737574	ZE	X
8012987	EA	7057810095	ZE	X
8012988	EA	3509511248965	ZE	X
8012989	EA	7187005062714	ZE	X
8012990	EA	8050147043905	ZE	X
8012991	EA	7332543817146	ZE	X
8012992	EA	6291086720348	ZE	X
8012993	EA	6291086718802	ZE	X
8012994	EA	6291086738954	ZE	X
8012995	EA	6291086739036	ZE	X
8012996	EA	7332543600755	ZE	X
8012997	EA	6945878339798	ZE	X
8012998	EA	6297001435212	ZE	X
8012999	EA	6297001435229	ZE	X
8013000	EA	8806092177536	ZE	X
8013001	EA	8806095051956	ZE	X
8013002	EA	8806094921045	ZE	X
8013003	EA	6945878342804	ZE	X
8013004	EA	6945878342651	ZE	X
1150588	EA	6291108336960	ZE	X
8013005	EA	8050147552285	ZE	X
8013006	EA	8007842888065	ZE	X
8013007	EA	8050147043868	ZE	X
8013008	EA	3509511321019	ZE	X
8013009	EA	4242003903711	ZE	X
8013010	EA	4242003892589	ZE	X
8013011	EA	4242003895924	ZE	X
8013012	EA	4242003895931	ZE	X
8013013	EA	6291086731030	ZE	X
8013014	EA	6291086731054	ZE	X
8013015	EA	8051277859374	ZE	X
8013016	EA	7332543476749	ZE	X
8013017	EA	8054309282454	ZE	X
8013018	EA	6294008210378	ZE	X
8013019	EA	6294008208573	ZE	X
8013021	EA	6944271669396	ZE	X
8013022	EA	6945878335745	ZE	X
8013023	EA	6944271637630	ZE	X
8013024	EA	869991056515	ZE	X
8013025	EA	8690842591549	ZE	X
8013026	EA	8850207505660	ZE	X
8013027	EA	8850207505585	ZE	X
8013028	EA	8050147567470	ZE	X
8013029	EA	8050147634530	ZE	X
8013030	EA	8050147659496	ZE	X
8013031	EA	6294002734306	ZE	X
8013032	EA	6294002733910	ZE	X
8013033	EA	7181507062814	ZE	X
8013034	EA	8007842888058	ZE	X
8013035	EA	3509511258032	ZE	X
8013036	EA	6294002724383	ZE	X
8013037	EA	3509511317340	ZE	X
8013038	EA	757638361361	ZE	X
8013039	EA	8003437051937	ZE	X
8013040	EA	4242003865927	ZE	X
8013041	EA	4242003924914	ZE	X
8013042	EA	4900127201	ZE	X
8013043	EA	7332543734399	ZE	X
8013044	EA	6291086718796	ZE	X
8013045	EA	6291086718819	ZE	X
8013046	EA	6291086731047	ZE	X
8013047	EA	6291086731061	ZE	X
8013048	EA	6291086718840	ZE	X
8013049	EA	6291086676676	ZE	X
8013050	EA	6291086676683	ZE	X
8013051	EA	7332543646685	ZE	X
8013052	EA	1000071818909	ZE	X
8013053	EA	869991569763	ZE	X
8013054	EA	6944271636954	ZE	X
8013055	EA	6945878339781	ZE	X
8013056	EA	8699915478008	ZE	X
8013057	EA	8806090207389	ZE	X
8013058	EA	6945878336735	ZE	X
8013059	EA	3509511348054	ZE	X
8013060	EA	8050147028988	ZE	X
8013061	EA	8050147028971	ZE	X
8013062	EA	8050147590188	ZE	X
8013063	EA	8050147655320	ZE	X
8013064	EA	3509511351771	ZE	X
8013065	EA	6931084746734	ZE	X
8013066	EA	3509511259091	ZE	X
8013067	EA	6294002734313	ZE	X
8013068	EA	6294002733903	ZE	X
8013069	EA	7057816905	ZE	X
8013070	EA	3509511239291	ZE	X
8013071	EA	3509511245575	ZE	X
8013072	EA	8050147016404	ZE	X
8013073	EA	3509511317388	ZE	X
8013074	EA	4242003884317	ZE	X
8013075	EA	4242003885352	ZE	X
8013076	EA	4242003782897	ZE	X
8013077	EA	8003437222603	ZE	X
8013078	EA	4242003738757	ZE	X
8013079	EA	6291086703129	ZE	X
8013080	EA	6291086702955	ZE	X
8013081	EA	6933749509852	ZE	X
8013082	EA	7332543434459	ZE	X
8013083	EA	6291086738916	ZE	X
8013084	EA	6291086739104	ZE	X
8013085	EA	6291086720317	ZE	X
8013086	EA	8057971106141	ZE	X
8013087	EA	6297001435120	ZE	X
8013088	EA	8806092781061	ZE	X
8013089	EA	8850207701734	ZE	X
8013091	EA	8850207464790	ZE	X
8013092	EA	8050147562000	ZE	X
8013093	EA	8050147587867	ZE	X
8013094	EA	3509511221364	ZE	X
8013095	EA	8007842952445	ZE	X
8013096	EA	3509511249535	ZE	X
8013097	EA	8050147016381	ZE	X
8013098	EA	3509511252658	ZE	X
8013099	EA	3509511317364	ZE	X
8013100	EA	3509511305545	ZE	X
8013101	EA	3509511257387	ZE	X
8013102	EA	7332543846276	ZE	X
8013103	EA	4242003615676	ZE	X
8013104	EA	4242003880616	ZE	X
8013105	EA	4242003869314	ZE	X
8013106	EA	4242003892565	ZE	X
8013107	EA	757638368568	ZE	X
8013108	EA	7332543644797	ZE	X
8002947	PC	78257586608	FV	X
8013110	EA	2724605065841	ZE	X
8013111	EA	7332543791521	ZE	X
8013112	EA	6933749509999	ZE	X
8013113	EA	8051361900968	ZE	X
8013114	EA	8051361901378	ZE	X
8013115	EA	6291086731023	ZE	X
8013116	EA	6291086741305	ZE	X
8013117	EA	6291086757979	ZE	X
8013118	EA	6291086758037	ZE	X
8013119	EA	6291086734376	ZE	X
8013120	EA	6291086702931	ZE	X
8013121	EA	7332543646661	ZE	X
8013122	EA	8806092713963	ZE	X
8013123	EA	8806094920963	ZE	X
8013124	EA	8806094920932	ZE	X
8013125	EA	8850207527549	ZE	X
8013126	EA	6939962605234	ZE	X
8013127	EA	3509511349952	ZE	X
8013128	EA	8050147028599	ZE	X
8013129	EA	8050147634523	ZE	X
8013130	EA	6931084746741	ZE	X
8013131	EA	3509511237341	ZE	X
8013132	EA	8007842848168	ZE	X
8013133	EA	3509511254300	ZE	X
8013134	EA	7448717110316	ZE	X
8013135	EA	3509511249221	ZE	X
8013136	EA	8050147546734	ZE	X
8013137	EA	42003895856	ZE	X
8013138	EA	8003437624414	ZE	X
8013139	EA	8003437624421	ZE	X
8013140	EA	4242003862650	ZE	X
8013141	EA	8003437237508	ZE	X
8013142	EA	4242003875650	ZE	X
8013143	EA	4242003751794	ZE	X
8013144	EA	4242003843857	ZE	X
8013145	EA	6291086703136	ZE	X
8013146	EA	6291086709541	ZE	X
8013147	EA	6291086712350	ZE	X
